date,state,new_cases,new_fatalities,rolling_avg_cases,rolling_avg_fatalities
2020-11-18,South Dakota,1387.0,30.0,1425,15
2020-11-18,Tennessee,4000.0,52.0,4283,40
2020-11-18,Texas,13222.0,193.0,10689,132
2020-11-18,Vermont,56.0,1.0,89,0
2020-11-18,Virgin Islands,13.0,0.0,7,0
2020-11-18,Virginia,2071.0,25.0,1761,17
2020-11-18,Washington,1588.0,18.0,2232,16
2020-11-18,West Virginia,953.0,14.0,868,8
2020-11-18,Wisconsin,8510.0,63.0,7045,54
2020-11-18,Nebraska,2832.0,10.0,2375,14
2020-11-18,Puerto Rico,317.0,0.0,663,0
2020-11-18,Wyoming,822.0,0.0,843,4
2020-11-18,Montana,1154.0,20.0,1217,13
2020-11-18,Mississippi,1593.0,20.0,1143,15
2020-11-18,Missouri,4524.0,39.0,4788,24
2020-11-18,Alabama,2638.0,46.0,2121,21
2020-11-18,Alaska,544.0,0.0,601,1
2020-11-18,Arizona,3270.0,45.0,2766,20
2020-11-18,Arkansas,1544.0,30.0,1570,21
2020-11-18,California,11421.0,107.0,10004,51
2020-11-18,Colorado,5004.0,43.0,4953,27
2020-11-18,Delaware,202.0,3.0,344,3
2020-11-18,District of Columbia,156.0,5.0,155,1
2020-11-18,Florida,7906.0,87.0,6734,62
2020-11-18,Georgia,3059.0,58.0,2708,36
2020-11-18,Guam,0.0,0.0,0,0
2020-11-18,Connecticut,2070.0,13.0,1742,10
2020-11-18,Idaho,1637.0,12.0,1355,11
2020-11-18,Hawaii,62.0,1.0,73,0
2020-11-18,Michigan,6079.0,62.0,7079,62
2020-11-18,Massachusetts,2727.0,47.0,2421,26
2020-11-18,Maryland,2011.0,20.0,1910,15
2020-11-18,Maine,155.0,4.0,188,2
2020-11-18,Louisiana,2215.0,28.0,2887,51
2020-11-18,Minnesota,5093.0,67.0,6776,37
2020-11-18,Kansas,5383.0,21.0,2868,13
2020-11-18,Iowa,4307.0,38.0,4133,25
2020-11-18,Indiana,6037.0,59.0,6273,46
2020-11-18,Illinois,8698.0,161.0,11855,98
2020-11-18,Kentucky,2849.0,29.0,2537,18
2020-11-19,Pennsylvania,6881.0,102.0,5740,53
2020-11-19,Oregon,1204.0,18.0,999,9
2020-11-19,Oklahoma,2891.0,18.0,2792,15
2020-11-19,Ohio,7787.0,63.0,7451,33
2020-11-19,Northern Mariana Islands,0.0,0.0,0,0
2020-11-19,New York,3463.0,23.0,3104,22
2020-11-19,North Carolina,3400.0,41.0,3104,34
2020-11-19,New Mexico,3664.0,12.0,1906,18
2020-11-19,New Jersey,4220.0,34.0,3816,28
2020-11-19,New Hampshire,500.0,1.0,380,1
2020-11-19,North Dakota,1382.0,10.0,1348,14
2020-11-19,Puerto Rico,515.0,0.0,554,0
2020-11-19,Nevada,2128.0,11.0,1839,11
2020-11-19,South Carolina,1713.0,19.0,1524,17
2020-11-19,South Dakota,1071.0,31.0,1289,20
2020-11-19,Tennessee,3578.0,76.0,4309,47
2020-11-19,Texas,13778.0,218.0,11268,141
2020-11-19,Utah,3937.0,16.0,3195,10
2020-11-19,Vermont,150.0,1.0,94,0
2020-11-19,Virgin Islands,6.0,0.0,8,0
2020-11-19,Virginia,1954.0,36.0,1823,20
2020-11-19,Washington,2457.0,13.0,2185,14
2020-11-19,West Virginia,1122.0,11.0,929,10
2020-11-19,Wisconsin,7448.0,82.0,6930,56
2020-11-19,Wyoming,894.0,21.0,813,7
2020-11-19,Rhode Island,0.0,0.0,730,5
2020-11-19,Nebraska,2721.0,24.0,2370,13
2020-11-19,Montana,1222.0,1.0,1255,13
2020-11-19,Missouri,3955.0,26.0,4631,24
2020-11-19,Alaska,493.0,1.0,603,1
2020-11-19,Arizona,4253.0,19.0,3166,21
2020-11-19,Arkansas,2234.0,22.0,1640,22
2020-11-19,California,13161.0,88.0,10498,59
2020-11-19,Colorado,6036.0,65.0,5000,32
2020-11-19,Connecticut,2358.0,21.0,1914,11
2020-11-19,Delaware,397.0,0.0,372,1
2020-11-19,District of Columbia,213.0,2.0,167,1
2020-11-19,Florida,9061.0,79.0,7227,63
2020-11-19,Georgia,3486.0,35.0,2790,31
2020-11-19,Guam,0.0,0.0,0,0
2020-11-19,Hawaii,100.0,0.0,73,0
2020-11-19,Alabama,2424.0,72.0,2182,29
2020-11-19,Illinois,14813.0,183.0,12144,117
2020-11-19,Mississippi,1395.0,18.0,1161,15
2020-11-19,Minnesota,7810.0,72.0,6866,41
2020-11-19,Michigan,7482.0,141.0,7102,76
2020-11-19,Idaho,1622.0,23.0,1395,12
2020-11-19,Maryland,2888.0,19.0,2112,15
2020-11-19,Massachusetts,2522.0,28.0,2427,27
2020-11-19,Louisiana,2037.0,15.0,2864,48
2020-11-19,Kentucky,3637.0,27.0,2717,20
2020-11-19,Kansas,357.0,24.0,2844,15
2020-11-19,Iowa,4018.0,25.0,4012,26
2020-11-19,Indiana,7295.0,59.0,6372,47
2020-11-19,Maine,218.0,1.0,191,2
2020-11-20,Oklahoma,2961.0,15.0,2835,16
2020-11-20,Ohio,8808.0,65.0,7556,36
2020-11-20,Northern Mariana Islands,0.0,0.0,0,0
2020-11-20,North Dakota,1404.0,23.0,1345,16
2020-11-20,Nevada,1868.0,29.0,1826,13
2020-11-20,New York,3447.0,27.0,3086,23
2020-11-20,New Mexico,2982.0,25.0,2156,18
2020-11-20,New Jersey,3682.0,23.0,3857,27
2020-11-20,New Hampshire,513.0,1.0,392,1
2020-11-20,Oregon,1302.0,6.0,1034,8
2020-11-20,North Carolina,4363.0,44.0,3360,38
2020-11-20,Pennsylvania,7028.0,105.0,5910,63
2020-11-20,Utah,4487.0,18.0,3476,10
2020-11-20,Rhode Island,0.0,0.0,730,5
2020-11-20,South Carolina,2001.0,30.0,1580,19
2020-11-20,South Dakota,1328.0,36.0,1249,25
2020-11-20,Tennessee,3530.0,74.0,4286,49
2020-11-20,Texas,13687.0,183.0,11426,136
2020-11-20,Vermont,149.0,1.0,102,0
2020-11-20,Virgin Islands,13.0,0.0,8,0
2020-11-20,Virginia,2544.0,16.0,2010,18
2020-11-20,Washington,2283.0,21.0,2153,15
2020-11-20,West Virginia,1081.0,16.0,977,11
2020-11-20,Wisconsin,7077.0,85.0,6738,59
2020-11-20,Nebraska,2590.0,59.0,2415,19
2020-11-20,Puerto Rico,866.0,0.0,585,0
2020-11-20,Montana,1474.0,6.0,1293,13
2020-11-20,Wyoming,960.0,0.0,827,7
2020-11-20,Mississippi,1638.0,23.0,1208,18
2020-11-20,Alabama,2463.0,32.0,2108,31
2020-11-20,Alaska,454.0,0.0,585,1
2020-11-20,Arizona,4073.0,43.0,3183,24
2020-11-20,Arkansas,2040.0,24.0,1619,25
2020-11-20,California,13722.0,94.0,11050,62
2020-11-20,Colorado,5840.0,18.0,4906,30
2020-11-20,Connecticut,2025.0,23.0,1820,13
2020-11-20,Delaware,661.0,4.0,399,2
2020-11-20,District of Columbia,130.0,2.0,163,2
2020-11-20,Florida,9060.0,79.0,7530,63
2020-11-20,Georgia,3391.0,37.0,2875,33
2020-11-20,Guam,0.0,0.0,0,0
2020-11-20,Missouri,5167.0,53.0,4578,30
2020-11-20,Idaho,1704.0,11.0,1415,13
2020-11-20,Minnesota,6838.0,67.0,7061,44
2020-11-20,Michigan,9308.0,57.0,7230,66
2020-11-20,Massachusetts,2265.0,34.0,2370,29
2020-11-20,Hawaii,112.0,0.0,74,0
2020-11-20,Maine,224.0,2.0,189,2
2020-11-20,Maryland,2146.0,18.0,2151,17
2020-11-20,Kentucky,3919.0,19.0,2824,19
2020-11-20,Kansas,5816.0,48.0,2849,20
2020-11-20,Iowa,4332.0,32.0,3849,27
2020-11-20,Indiana,6818.0,63.0,6546,49
2020-11-20,Illinois,12954.0,143.0,11820,130
2020-11-20,Louisiana,4731.0,34.0,2098,16
2020-11-21,Oklahoma,3661.0,21.0,2953,15
2020-11-21,Ohio,7863.0,29.0,7578,39
2020-11-21,Northern Mariana Islands,0.0,0.0,0,0
2020-11-21,North Dakota,1524.0,16.0,1238,15
2020-11-21,Nevada,2508.0,30.0,1912,16
2020-11-21,New York,4028.0,27.0,3148,25
2020-11-21,New Mexico,2342.0,25.0,2324,21
2020-11-21,New Jersey,4659.0,34.0,3902,28
2020-11-21,New Hampshire,476.0,1.0,409,1
2020-11-21,Oregon,1492.0,7.0,1093,9
2020-11-21,North Carolina,3053.0,23.0,3339,36
2020-11-21,Pennsylvania,5874.0,114.0,6122,73
2020-11-21,Utah,3136.0,13.0,3232,11
2020-11-21,Rhode Island,0.0,0.0,730,5
2020-11-21,South Carolina,1857.0,43.0,1572,23
2020-11-21,South Dakota,1144.0,36.0,1147,22
2020-11-21,Tennessee,3917.0,7.0,4247,46
2020-11-21,Texas,10904.0,132.0,11591,138
2020-11-21,Vermont,87.0,1.0,101,1
2020-11-21,Virgin Islands,9.0,0.0,8,0
2020-11-21,Virginia,2348.0,26.0,2126,20
2020-11-21,Washington,1440.0,0.0,2154,14
2020-11-21,West Virginia,1118.0,19.0,972,12
2020-11-21,Wisconsin,7029.0,49.0,6945,58
2020-11-21,Nebraska,1310.0,8.0,2369,20
2020-11-21,Puerto Rico,1059.0,0.0,645,0
2020-11-21,Wyoming,281.0,0.0,790,5
2020-11-21,Montana,1196.0,29.0,1232,12
2020-11-21,Mississippi,1972.0,15.0,1294,17
2020-11-21,Missouri,3629.0,7.0,4193,30
2020-11-21,Alabama,2335.0,6.0,2124,30
2020-11-21,Alaska,672.0,0.0,575,0
2020-11-21,Arizona,4117.0,32.0,3371,23
2020-11-21,Arkansas,1706.0,16.0,1594,25
2020-11-21,California,13442.0,60.0,11832,65
2020-11-21,Colorado,5120.0,39.0,4966,34
2020-11-21,Delaware,505.0,0.0,417,1
2020-11-21,District of Columbia,153.0,1.0,164,2
2020-11-21,Florida,8386.0,41.0,8082,63
2020-11-21,Georgia,5932.0,36.0,3300,31
2020-11-21,Guam,0.0,0.0,0,0
2020-11-21,Connecticut,0.0,0.0,1820,13
2020-11-21,Idaho,966.0,2.0,1384,13
2020-11-21,Hawaii,153.0,7.0,80,1
2020-11-21,Michigan,6677.0,97.0,7181,71
2020-11-21,Massachusetts,3008.0,19.0,2399,28
2020-11-21,Maryland,2886.0,28.0,2269,19
2020-11-21,Maine,167.0,1.0,190,2
2020-11-21,Louisiana,0.0,0.0,2098,16
2020-11-21,Minnesota,6218.0,52.0,6698,47
2020-11-21,Kansas,71.0,14.0,2795,21
2020-11-21,Iowa,3260.0,32.0,3657,29
2020-11-21,Indiana,6878.0,40.0,6339,51
2020-11-21,Illinois,11651.0,153.0,11913,124
2020-11-21,Kentucky,3410.0,24.0,2883,21
2020-11-22,Pennsylvania,6541.0,39.0,6392,74
2020-11-22,Oregon,1502.0,0.0,1184,9
2020-11-22,Oklahoma,3433.0,10.0,2885,15
2020-11-22,Ohio,8133.0,12.0,7618,39
2020-11-22,Northern Mariana Islands,0.0,0.0,0,0
2020-11-22,New York,3461.0,26.0,3329,25
2020-11-22,North Carolina,3909.0,27.0,3511,33
2020-11-22,New Mexico,2456.0,33.0,2540,24
2020-11-22,New Jersey,3921.0,15.0,3819,28
2020-11-22,New Hampshire,299.0,4.0,403,2
2020-11-22,North Dakota,1143.0,6.0,1270,15
2020-11-22,Puerto Rico,981.0,0.0,688,0
2020-11-22,Nevada,2151.0,5.0,2002,16
2020-11-22,South Carolina,1277.0,9.0,1541,24
2020-11-22,South Dakota,851.0,42.0,1098,25
2020-11-22,Tennessee,4546.0,54.0,4175,51
2020-11-22,Texas,8494.0,79.0,11751,139
2020-11-22,Utah,2881.0,4.0,3313,11
2020-11-22,Vermont,83.0,0.0,106,1
2020-11-22,Virgin Islands,13.0,0.0,10,0
2020-11-22,Virginia,2117.0,0.0,2262,20
2020-11-22,Washington,1012.0,0.0,2048,14
2020-11-22,West Virginia,880.0,4.0,974,11
2020-11-22,Wisconsin,4019.0,7.0,6616,58
2020-11-22,Wyoming,759.0,0.0,811,5
2020-11-22,Rhode Island,0.0,0.0,730,5
2020-11-22,Nebraska,822.0,4.0,2304,20
2020-11-22,Montana,1138.0,3.0,1217,12
2020-11-22,Missouri,3361.0,4.0,4501,30
2020-11-22,Alaska,543.0,2.0,559,1
2020-11-22,Arizona,2701.0,5.0,3454,23
2020-11-22,Arkansas,1377.0,20.0,1674,25
2020-11-22,California,8804.0,17.0,11809,66
2020-11-22,Colorado,4076.0,20.0,4984,34
2020-11-22,Connecticut,0.0,0.0,1820,13
2020-11-22,Delaware,486.0,2.0,429,2
2020-11-22,District of Columbia,190.0,0.0,168,1
2020-11-22,Florida,6458.0,61.0,7564,68
2020-11-22,Georgia,2226.0,14.0,3350,33
2020-11-22,Guam,0.0,0.0,0,0
2020-11-22,Hawaii,120.0,2.0,98,1
2020-11-22,Alabama,1798.0,0.0,2098,30
2020-11-22,Illinois,9928.0,97.0,11811,128
2020-11-22,Mississippi,779.0,19.0,1267,19
2020-11-22,Minnesota,7041.0,40.0,6634,48
2020-11-22,Michigan,655.0,0.0,7203,70
2020-11-22,Idaho,623.0,1.0,1341,13
2020-11-22,Maryland,2358.0,11.0,2309,17
2020-11-22,Massachusetts,2691.0,24.0,2485,26
2020-11-22,Louisiana,3467.0,27.0,2233,18
2020-11-22,Kentucky,2187.0,1.0,2994,21
2020-11-22,Kansas,235.0,8.0,2811,22
2020-11-22,Iowa,2438.0,11.0,3615,30
2020-11-22,Indiana,6183.0,59.0,6264,56
2020-11-22,Maine,229.0,2.0,201,2
2020-11-23,Oklahoma,3541.0,15.0,3004,16
2020-11-23,Ohio,11885.0,24.0,8277,40
2020-11-23,Northern Mariana Islands,2.0,0.0,0,0
2020-11-23,North Dakota,714.0,6.0,1216,15
2020-11-23,Nevada,1911.0,8.0,2033,16
2020-11-23,New York,4124.0,25.0,3603,26
2020-11-23,New Mexico,2252.0,17.0,2671,24
2020-11-23,New Jersey,3554.0,11.0,4007,27
2020-11-23,New Hampshire,423.0,0.0,413,2
2020-11-23,Oregon,1164.0,8.0,1241,8
2020-11-23,North Carolina,2689.0,14.0,3480,33
2020-11-23,Pennsylvania,6462.0,31.0,6428,76
2020-11-23,Utah,2827.0,6.0,3372,11
2020-11-23,Rhode Island,0.0,0.0,730,5
2020-11-23,South Carolina,1257.0,5.0,1562,21
2020-11-23,South Dakota,783.0,0.0,1081,25
2020-11-23,Tennessee,3650.0,36.0,3745,53
2020-11-23,Texas,11073.0,61.0,11722,141
2020-11-23,Vermont,85.0,0.0,101,1
2020-11-23,Virgin Islands,3.0,0.0,10,0
2020-11-23,Virginia,3242.0,4.0,2343,19
2020-11-23,Washington,5633.0,37.0,2391,16
2020-11-23,West Virginia,636.0,5.0,951,12
2020-11-23,Wisconsin,3455.0,13.0,6436,57
2020-11-23,Nebraska,2387.0,25.0,2104,22
2020-11-23,Puerto Rico,701.0,0.0,713,0
2020-11-23,Montana,748.0,8.0,1190,12
2020-11-23,Wyoming,1262.0,26.0,891,8
2020-11-23,Mississippi,699.0,0.0,1283,19
2020-11-23,Alabama,1574.0,2.0,2121,30
2020-11-23,Alaska,499.0,0.0,548,1
2020-11-23,Arizona,3490.0,1.0,3716,23
2020-11-23,Arkansas,1237.0,30.0,1666,23
2020-11-23,California,17825.0,42.0,12730,66
2020-11-23,Colorado,4282.0,10.0,4955,31
2020-11-23,Connecticut,5164.0,43.0,1901,16
2020-11-23,Delaware,403.0,4.0,429,2
2020-11-23,District of Columbia,139.0,2.0,175,2
2020-11-23,Florida,6295.0,94.0,7800,75
2020-11-23,Georgia,1947.0,17.0,3481,34
2020-11-23,Guam,0.0,0.0,0,0
2020-11-23,Missouri,4352.0,9.0,4262,29
2020-11-23,Idaho,1667.0,17.0,1385,14
2020-11-23,Minnesota,6527.0,24.0,6497,50
2020-11-23,Michigan,11308.0,63.0,7045,71
2020-11-23,Massachusetts,1799.0,19.0,2463,27
2020-11-23,Hawaii,103.0,0.0,99,1
2020-11-23,Maine,190.0,1.0,204,2
2020-11-23,Maryland,1658.0,18.0,2300,19
2020-11-23,Kentucky,2545.0,19.0,3070,22
2020-11-23,Kansas,7301.0,26.0,2876,23
2020-11-23,Iowa,3115.0,20.0,3592,28
2020-11-23,Indiana,5554.0,27.0,6322,57
2020-11-23,Illinois,8463.0,77.0,11328,132
2020-11-23,Louisiana,966.0,24.0,2293,21
2020-11-24,Oklahoma,2744.0,15.0,3175,17
2020-11-24,Ohio,8604.0,98.0,8495,49
2020-11-24,Northern Mariana Islands,0.0,0.0,0,0
2020-11-24,North Dakota,1004.0,37.0,1205,16
2020-11-24,Nevada,3900.0,23.0,2356,15
2020-11-24,New York,3153.0,41.0,3603,28
2020-11-24,New Mexico,2099.0,28.0,2670,24
2020-11-24,New Jersey,4288.0,47.0,4050,29
2020-11-24,New Hampshire,352.0,1.0,432,1
2020-11-24,Oregon,1003.0,18.0,1252,10
2020-11-24,North Carolina,3894.0,38.0,3576,33
2020-11-24,Pennsylvania,6365.0,82.0,6520,83
2020-11-24,Utah,2648.0,11.0,3317,11
2020-11-24,Rhode Island,0.0,0.0,730,5
2020-11-24,South Carolina,1678.0,25.0,1619,22
2020-11-24,South Dakota,1011.0,2.0,1082,25
2020-11-24,Tennessee,1762.0,67.0,3569,52
2020-11-24,Texas,20532.0,194.0,13099,151
2020-11-24,Vermont,48.0,1.0,94,1
2020-11-24,Virgin Islands,14.0,0.0,10,0
2020-11-24,Virginia,2544.0,37.0,2403,21
2020-11-24,Washington,2898.0,32.0,2473,17
2020-11-24,West Virginia,969.0,15.0,966,12
2020-11-24,Wisconsin,6748.0,120.0,6327,60
2020-11-24,Nebraska,1495.0,23.0,2022,22
2020-11-24,Puerto Rico,347.0,0.0,684,0
2020-11-24,Wyoming,528.0,0.0,787,7
2020-11-24,Montana,1131.0,15.0,1152,12
2020-11-24,Mississippi,665.0,53.0,1249,21
2020-11-24,Missouri,4176.0,157.0,4166,42
2020-11-24,Alabama,2785.0,13.0,2288,24
2020-11-24,Alaska,577.0,13.0,540,2
2020-11-24,Arizona,4755.0,50.0,3808,28
2020-11-24,Arkansas,2047.0,18.0,1741,23
2020-11-24,California,16534.0,107.0,13558,74
2020-11-24,Colorado,4304.0,47.0,4952,35
2020-11-24,Delaware,448.0,5.0,443,3
2020-11-24,District of Columbia,119.0,1.0,157,2
2020-11-24,Florida,8388.0,72.0,7936,73
2020-11-24,Georgia,3450.0,8.0,3356,29
2020-11-24,Guam,0.0,0.0,0,0
2020-11-24,Connecticut,648.0,10.0,1752,16
2020-11-24,Idaho,1986.0,12.0,1458,11
2020-11-24,Hawaii,56.0,0.0,101,1
2020-11-24,Michigan,6637.0,157.0,6878,82
2020-11-24,Massachusetts,2211.0,20.0,2460,27
2020-11-24,Maryland,1672.0,26.0,2231,20
2020-11-24,Maine,250.0,12.0,205,3
2020-11-24,Louisiana,3264.0,39.0,2383,24
2020-11-24,Minnesota,6401.0,38.0,6561,51
2020-11-24,Kansas,441.0,24.0,2801,24
2020-11-24,Iowa,2992.0,48.0,3495,29
2020-11-24,Indiana,5643.0,103.0,6344,59
2020-11-24,Illinois,9678.0,153.0,10884,138
2020-11-24,Kentucky,2711.0,32.0,3037,22
2020-11-25,Pennsylvania,6956.0,148.0,6587,89
2020-11-25,Oregon,1167.0,23.0,1262,11
2020-11-25,Oklahoma,3718.0,16.0,3278,16
2020-11-25,Ohio,10835.0,156.0,9131,64
2020-11-25,Northern Mariana Islands,0.0,0.0,0,0
2020-11-25,New York,4349.0,33.0,3718,29
2020-11-25,North Carolina,4536.0,63.0,3692,36
2020-11-25,New Mexico,1855.0,21.0,2521,23
2020-11-25,New Jersey,4050.0,67.0,4053,33
2020-11-25,New Hampshire,378.0,1.0,420,1
2020-11-25,North Dakota,1077.0,4.0,1178,15
2020-11-25,Puerto Rico,168.0,0.0,662,0
2020-11-25,Nevada,2379.0,24.0,2406,19
2020-11-25,South Carolina,1675.0,4.0,1637,19
2020-11-25,South Dakota,1283.0,28.0,1067,25
2020-11-25,Tennessee,2412.0,86.0,3342,57
2020-11-25,Texas,14917.0,198.0,13341,152
2020-11-25,Utah,1930.0,24.0,3121,13
2020-11-25,Vermont,65.0,0.0,95,1
2020-11-25,Virgin Islands,0.0,0.0,8,0
2020-11-25,Virginia,2718.0,29.0,2495,21
2020-11-25,Washington,2973.0,18.0,2671,17
2020-11-25,West Virginia,967.0,13.0,968,12
2020-11-25,Wisconsin,6002.0,68.0,5968,61
2020-11-25,Wyoming,802.0,13.0,784,9
2020-11-25,Rhode Island,6199.0,34.0,886,5
2020-11-25,Nebraska,2530.0,23.0,1979,24
2020-11-25,Montana,1061.0,23.0,1139,12
2020-11-25,Missouri,4249.0,32.0,4127,41
2020-11-25,Alaska,671.0,0.0,558,2
2020-11-25,Arizona,3784.0,14.0,3882,23
2020-11-25,Arkansas,1997.0,20.0,1805,21
2020-11-25,California,14144.0,107.0,13947,74
2020-11-25,Colorado,4534.0,62.0,4885,37
2020-11-25,Connecticut,1842.0,45.0,1720,20
2020-11-25,Delaware,331.0,3.0,462,3
2020-11-25,District of Columbia,107.0,4.0,150,2
2020-11-25,Florida,8337.0,97.0,7998,75
2020-11-25,Georgia,3403.0,75.0,3405,32
2020-11-25,Guam,0.0,0.0,0,0
2020-11-25,Hawaii,100.0,2.0,106,2
2020-11-25,Alabama,2453.0,60.0,2262,26
2020-11-25,Illinois,11312.0,171.0,11257,140
2020-11-25,Mississippi,1092.0,16.0,1177,21
2020-11-25,Minnesota,6358.0,72.0,6742,52
2020-11-25,Michigan,4912.0,73.0,6711,84
2020-11-25,Idaho,1419.0,20.0,1427,12
2020-11-25,Maryland,2697.0,22.0,2329,20
2020-11-25,Massachusetts,3201.0,54.0,2528,28
2020-11-25,Louisiana,1228.0,27.0,2242,24
2020-11-25,Kentucky,3344.0,37.0,3108,23
2020-11-25,Kansas,5243.0,35.0,2781,26
2020-11-25,Iowa,3481.0,42.0,3377,30
2020-11-25,Indiana,5994.0,63.0,6338,59
2020-11-25,Maine,227.0,1.0,215,3
2020-11-26,Oklahoma,0.0,0.0,2865,13
2020-11-26,Ohio,0.0,0.0,8018,55
2020-11-26,Northern Mariana Islands,0.0,0.0,0,0
2020-11-26,North Dakota,964.0,10.0,1119,15
2020-11-26,Nevada,1843.0,16.0,2366,19
2020-11-26,New York,4602.0,58.0,3881,34
2020-11-26,New Mexico,1694.0,18.0,2240,24
2020-11-26,New Jersey,4482.0,39.0,4091,34
2020-11-26,New Hampshire,0.0,0.0,349,1
2020-11-26,Oregon,1502.0,13.0,1305,11
2020-11-26,North Carolina,46.0,0.0,3213,30
2020-11-26,Pennsylvania,7427.0,109.0,6665,90
2020-11-26,Utah,422.0,0.0,2619,11
2020-11-26,Rhode Island,0.0,0.0,886,5
2020-11-26,South Carolina,0.0,0.0,1392,17
2020-11-26,South Dakota,0.0,0.0,914,21
2020-11-26,Tennessee,3018.0,50.0,3262,53
2020-11-26,Texas,4610.0,173.0,12031,146
2020-11-26,Vermont,0.0,0.0,74,0
2020-11-26,Virgin Islands,0.0,0.0,7,0
2020-11-26,Virginia,2600.0,21.0,2588,19
2020-11-26,Washington,704.0,0.0,2420,15
2020-11-26,West Virginia,1130.0,17.0,969,13
2020-11-26,Wisconsin,5661.0,68.0,5713,59
2020-11-26,Nebraska,2665.0,3.0,1971,21
2020-11-26,Puerto Rico,474.0,0.0,657,0
2020-11-26,Montana,1062.0,5.0,1116,13
2020-11-26,Wyoming,0.0,0.0,656,6
2020-11-26,Mississippi,1746.0,18.0,1227,21
2020-11-26,Alabama,2639.0,40.0,2292,22
2020-11-26,Alaska,549.0,3.0,566,3
2020-11-26,Arizona,2597.0,39.0,3645,26
2020-11-26,Arkansas,2183.0,11.0,1798,20
2020-11-26,California,8983.0,43.0,13351,67
2020-11-26,Colorado,5239.0,47.0,4771,35
2020-11-26,Connecticut,0.0,0.0,1383,17
2020-11-26,Delaware,581.0,1.0,488,3
2020-11-26,District of Columbia,220.0,0.0,151,1
2020-11-26,Florida,0.0,0.0,6703,63
2020-11-26,Georgia,3454.0,35.0,3400,32
2020-11-26,Guam,0.0,0.0,0,0
2020-11-26,Missouri,3167.0,20.0,4014,40
2020-11-26,Idaho,0.0,0.0,1195,9
2020-11-26,Minnesota,0.0,0.0,5626,42
2020-11-26,Michigan,290.0,1.0,5684,64
2020-11-26,Massachusetts,0.0,0.0,2168,24
2020-11-26,Hawaii,117.0,2.0,109,2
2020-11-26,Maine,240.0,0.0,218,3
2020-11-26,Maryland,2126.0,42.0,2220,24
2020-11-26,Kentucky,259.0,8.0,2625,20
2020-11-26,Kansas,7.0,2.0,2731,22
2020-11-26,Iowa,2020.0,37.0,3091,32
2020-11-26,Indiana,6383.0,63.0,6208,60
2020-11-26,Illinois,11509.0,144.0,10785,134
2020-11-26,Louisiana,0.0,0.0,1951,22
2020-11-27,Oklahoma,3220.0,24.0,2902,14
2020-11-27,Ohio,17065.0,72.0,9198,56
2020-11-27,Northern Mariana Islands,0.0,0.0,0,0
2020-11-27,North Dakota,790.0,5.0,1031,12
2020-11-27,Nevada,2351.0,10.0,2435,17
2020-11-27,New York,5618.0,31.0,4191,34
2020-11-27,New Mexico,2056.0,35.0,2108,25
2020-11-27,New Jersey,4059.0,17.0,4145,33
2020-11-27,New Hampshire,474.0,3.0,343,1
2020-11-27,Oregon,827.0,6.0,1237,11
2020-11-27,North Carolina,7516.0,63.0,3663,33
2020-11-27,Pennsylvania,8362.0,24.0,6855,78
2020-11-27,Utah,5199.0,13.0,2720,10
2020-11-27,Rhode Island,0.0,0.0,886,5
2020-11-27,South Carolina,2215.0,29.0,1423,16
2020-11-27,South Dakota,2138.0,39.0,1030,21
2020-11-27,Tennessee,3679.0,10.0,3283,44
2020-11-27,Texas,4621.0,53.0,10736,127
2020-11-27,Vermont,178.0,3.0,78,1
2020-11-27,Virgin Islands,0.0,0.0,6,0
2020-11-27,Virginia,1544.0,15.0,2445,19
2020-11-27,Washington,3319.0,3.0,2568,13
2020-11-27,West Virginia,866.0,0.0,938,10
2020-11-27,Wisconsin,1453.0,13.0,4910,48
2020-11-27,Nebraska,1540.0,6.0,1821,13
2020-11-27,Puerto Rico,1378.0,0.0,730,0
2020-11-27,Wyoming,1012.0,0.0,663,6
2020-11-27,Montana,114.0,0.0,921,12
2020-11-27,Mississippi,1005.0,6.0,1137,18
2020-11-27,Missouri,3058.0,11.0,3713,34
2020-11-27,Alabama,917.0,0.0,2072,17
2020-11-27,Alaska,665.0,0.0,597,3
2020-11-27,Arizona,4371.0,20.0,3688,23
2020-11-27,Arkansas,924.0,0.0,1639,16
2020-11-27,California,16930.0,75.0,13809,64
2020-11-27,Colorado,4889.0,21.0,4635,35
2020-11-27,Delaware,590.0,2.0,478,2
2020-11-27,District of Columbia,201.0,0.0,161,1
2020-11-27,Florida,17302.0,109.0,7881,68
2020-11-27,Georgia,2701.0,41.0,3302,32
2020-11-27,Guam,0.0,0.0,0,0
2020-11-27,Connecticut,3293.0,35.0,1564,19
2020-11-27,Idaho,2141.0,13.0,1257,9
2020-11-27,Hawaii,118.0,3.0,110,2
2020-11-27,Michigan,16490.0,180.0,6710,82
2020-11-27,Massachusetts,4447.0,31.0,2480,24
2020-11-27,Maryland,2570.0,16.0,2281,23
2020-11-27,Maine,0.0,0.0,186,2
2020-11-27,Louisiana,4943.0,41.0,1981,23
2020-11-27,Minnesota,5699.0,101.0,5463,47
2020-11-27,Kansas,4723.0,8.0,2574,17
2020-11-27,Iowa,1727.0,11.0,2719,29
2020-11-27,Indiana,5639.0,33.0,6039,55
2020-11-27,Illinois,7759.0,96.0,10043,127
2020-11-27,Kentucky,4603.0,26.0,2723,21
2020-11-28,Pennsylvania,6883.0,42.0,6999,68
2020-11-28,Oregon,1673.0,9.0,1263,11
